BoW3D Loop Detection Results - Sequence 00
Format: FrameID, LoopFrameID, DetectionTime(s), Rotation_Matrix(9_values), Translation(3_values)
=========================================
1611, 167, 1.5730, 0.99959, 0.02879, 0.00050, -0.02879, 0.99959, 0.00014, -0.00049, -0.00015, 1.00000, 0.14475, -0.00540, -0.00207
1612, 168, 1.5099, 0.99947, 0.03266, 0.00055, -0.03266, 0.99947, -0.00004, -0.00055, 0.00002, 1.00000, 0.19302, -0.01165, -0.00168
1613, 169, 1.4588, 0.99943, 0.03375, 0.00057, -0.03375, 0.99943, -0.00055, -0.00059, 0.00053, 1.00000, 0.23200, -0.03516, -0.00569
1614, 172, 1.4611, 0.99999, 0.00436, -0.00071, -0.00437, 0.99999, -0.00178, 0.00070, 0.00178, 1.00000, -1.25525, -0.02354, -0.02408
1615, 172, 1.5824, 0.99986, 0.01696, -0.00088, -0.01696, 0.99986, -0.00045, 0.00087, 0.00047, 1.00000, -0.38742, -0.09540, -0.00222
1616, 171, 1.5915, 0.99942, 0.03387, 0.00389, -0.03387, 0.99942, -0.00191, -0.00395, 0.00178, 0.99999, 1.28550, -0.11912, -0.05743
1618, 175, 1.6578, 1.00000, -0.00069, -0.00079, 0.00069, 1.00000, -0.00083, 0.00079, 0.00083, 1.00000, -0.18363, -0.12713, -0.00087
1619, 176, 1.6731, 0.99996, -0.00853, -0.00015, 0.00853, 0.99996, -0.00082, 0.00016, 0.00082, 1.00000, -0.04641, -0.11442, -0.00119
1620, 177, 1.7262, 0.99979, -0.02060, -0.00006, 0.02060, 0.99979, -0.00077, 0.00008, 0.00077, 1.00000, 0.03230, -0.10134, -0.00150
1623, 180, 3.3528, 0.99878, -0.04933, 0.00068, 0.04933, 0.99878, 0.00056, -0.00070, -0.00053, 1.00000, 0.54965, 0.02423, 0.01499
1624, 183, 1.3670, 0.99824, -0.05929, -0.00169, 0.05929, 0.99824, -0.00057, 0.00172, 0.00047, 1.00000, -0.69640, 0.07236, -0.02777
1625, 184, 1.4534, 0.99804, -0.06256, -0.00167, 0.06257, 0.99804, 0.00127, 0.00159, -0.00137, 1.00000, -0.46102, 0.13539, -0.00027
1626, 185, 1.6348, 0.99804, -0.06255, -0.00025, 0.06255, 0.99804, 0.00029, 0.00024, -0.00031, 1.00000, -0.23264, 0.21370, -0.00706
1627, 187, 1.5853, 0.99855, -0.05373, -0.00172, 0.05374, 0.99855, 0.00129, 0.00165, -0.00138, 1.00000, -0.60233, 0.28976, -0.00598
1629, 188, 1.7090, 0.99942, -0.03410, 0.00089, 0.03410, 0.99942, 0.00225, -0.00097, -0.00221, 1.00000, 0.60891, 0.35634, 0.00186
1630, 192, 2.0611, 0.99928, 0.03800, -0.00112, -0.03800, 0.99928, 0.00019, 0.00112, -0.00015, 1.00000, -0.72790, 0.31998, -0.00872
1631, 193, 2.3375, 0.99721, 0.07468, -0.00033, -0.07468, 0.99721, 0.00150, 0.00044, -0.00147, 1.00000, -0.32257, 0.26303, 0.01039
1632, 193, 4.8712, 0.99565, 0.09320, 0.00078, -0.09320, 0.99565, 0.00172, -0.00061, -0.00179, 1.00000, 0.53124, 0.19221, -0.00150
1633, 194, 2.1306, 0.99032, 0.13880, 0.00257, -0.13881, 0.99031, 0.00386, -0.00201, -0.00418, 0.99999, 0.86742, 0.01652, 0.01638
1634, 199, 2.1828, 0.93316, 0.35945, -0.00211, -0.35946, 0.93316, -0.00081, 0.00168, 0.00152, 1.00000, -0.83214, -0.32489, 0.00206
2437, 386, 2.3607, 0.75520, -0.65549, -0.00134, 0.65548, 0.75520, -0.00398, 0.00362, 0.00213, 0.99999, -0.30039, -2.35457, -0.01451
2439, 386, 2.1231, 0.82540, -0.56455, 0.00133, 0.56455, 0.82539, -0.00416, 0.00125, 0.00419, 0.99999, 0.64716, -1.62557, 0.00467
2440, 386, 1.0448, 0.85463, -0.51923, 0.00122, 0.51924, 0.85463, -0.00267, 0.00035, 0.00291, 1.00000, 1.13352, -1.37334, 0.00208
2442, 390, 2.9994, 0.90862, -0.41761, -0.00093, 0.41761, 0.90862, -0.00208, 0.00171, 0.00150, 1.00000, -0.49286, -0.82156, -0.00271
2443, 391, 0.9701, 0.92817, -0.37214, -0.00061, 0.37214, 0.92817, -0.00225, 0.00140, 0.00187, 1.00000, -0.65211, -0.59991, 0.00036
2444, 388, 2.8480, 0.94532, -0.32613, 0.00305, 0.32613, 0.94533, -0.00077, -0.00263, 0.00172, 1.00000, 2.06562, -0.42293, -0.01897
2446, 394, 1.9009, 0.97263, -0.23233, -0.00239, 0.23234, 0.97264, 0.00042, 0.00223, -0.00097, 1.00000, -0.83251, -0.07667, 0.00234
2447, 398, 1.8923, 0.98149, -0.19146, -0.00462, 0.19146, 0.98150, -0.00118, 0.00476, 0.00027, 0.99999, -2.83215, 0.00926, 0.01378
2448, 395, 0.9255, 0.98832, -0.15236, -0.00007, 0.15236, 0.98832, 0.00150, -0.00016, -0.00150, 1.00000, -0.19652, 0.13165, -0.00008
2449, 396, 0.9714, 0.99276, -0.12010, -0.00044, 0.12010, 0.99276, 0.00074, 0.00034, -0.00078, 1.00000, -0.18398, 0.19871, 0.00003
2450, 397, 1.2183, 0.99581, -0.09148, -0.00042, 0.09148, 0.99581, 0.00131, 0.00030, -0.00134, 1.00000, -0.15093, 0.26299, 0.00266
2451, 396, 1.5344, 0.99773, -0.06722, 0.00376, 0.06721, 0.99774, 0.00155, -0.00385, -0.00129, 0.99999, 1.23474, 0.30090, -0.00761
2452, 400, 0.9141, 0.99870, -0.05087, -0.00202, 0.05087, 0.99870, 0.00133, 0.00195, -0.00143, 1.00000, -0.67968, 0.33318, -0.00627
2453, 401, 1.4708, 0.99948, -0.03211, -0.00163, 0.03212, 0.99948, 0.00242, 0.00155, -0.00247, 1.00000, -0.56577, 0.35559, -0.01203
2454, 401, 1.9598, 0.99974, -0.02267, 0.00038, 0.02267, 0.99974, 0.00183, -0.00042, -0.00182, 1.00000, 0.22408, 0.39720, 0.00112
2455, 401, 0.8343, 0.99992, -0.01264, 0.00204, 0.01264, 0.99992, 0.00187, -0.00206, -0.00184, 1.00000, 0.94136, 0.38010, -0.00174
2456, 405, 1.0046, 0.99984, 0.01766, -0.00144, -0.01765, 0.99984, 0.00266, 0.00148, -0.00263, 1.00000, -0.58883, 0.36748, 0.00194
2457, 408, 1.0896, 0.99706, 0.07650, -0.00368, -0.07649, 0.99707, 0.00190, 0.00382, -0.00162, 0.99999, -1.32459, 0.36933, -0.00816
2458, 407, 1.2282, 0.99841, 0.05630, -0.00017, -0.05630, 0.99841, 0.00135, 0.00025, -0.00134, 1.00000, -0.07894, 0.30006, 0.00071
2459, 410, 1.1712, 0.99137, 0.13111, -0.00237, -0.13111, 0.99137, 0.00151, 0.00255, -0.00119, 1.00000, -0.79142, 0.22017, 0.00498
2460, 410, 1.2061, 0.99122, 0.13221, 0.00002, -0.13221, 0.99122, 0.00055, 0.00005, -0.00055, 1.00000, -0.00761, 0.10761, 0.00101
2461, 411, 1.3566, 0.98630, 0.16498, 0.00046, -0.16498, 0.98630, -0.00024, -0.00049, 0.00016, 1.00000, 0.29076, -0.02810, 0.00208
2462, 416, 1.5487, 0.92726, 0.37442, -0.00284, -0.37442, 0.92726, -0.00036, 0.00250, 0.00139, 1.00000, -1.28804, -0.29339, -0.02422
2463, 415, 1.6415, 0.94559, 0.32535, -0.00117, -0.32535, 0.94559, -0.00215, 0.00041, 0.00242, 1.00000, -0.07995, -0.57472, -0.00946
2464, 413, 1.7798, 0.97146, 0.23716, 0.00353, -0.23715, 0.97147, -0.00157, -0.00380, 0.00069, 0.99999, 1.67280, -0.63853, 0.01543
2465, 413, 1.8605, 0.97194, 0.23519, 0.00297, -0.23519, 0.97195, -0.00184, -0.00332, 0.00109, 0.99999, 2.50816, -0.81882, 0.00817
2466, 417, 3.0832, 0.90857, 0.41774, 0.00112, -0.41774, 0.90856, -0.00353, -0.00249, 0.00274, 0.99999, 1.20479, -1.68667, 0.00624
2467, 417, 8.6742, 0.90916, 0.41644, 0.00237, -0.41642, 0.90916, -0.00436, -0.00397, 0.00297, 0.99999, 1.99791, -2.02340, 0.05165
3282, 2346, 1.5453, 0.72518, -0.68856, -0.00260, 0.68853, 0.72517, -0.00711, 0.00678, 0.00337, 0.99997, -0.02991, -2.45221, 0.03905
3284, 2346, 1.4895, 0.79772, -0.60303, 0.00133, 0.60303, 0.79770, -0.00528, 0.00212, 0.00501, 0.99999, 0.72154, -1.84113, 0.02172
3286, 2346, 1.3775, 0.86071, -0.50909, 0.00244, 0.50910, 0.86070, -0.00391, -0.00011, 0.00461, 0.99999, 1.58571, -1.34020, 0.01650
3292, 2352, 2.0728, 0.97178, -0.23589, 0.00013, 0.23589, 0.97178, -0.00108, 0.00013, 0.00108, 1.00000, 0.07192, -0.30485, 0.00574
3293, 2353, 1.1964, 0.97997, -0.19913, -0.00087, 0.19913, 0.97997, -0.00090, 0.00103, 0.00071, 1.00000, -0.16992, -0.20097, 0.00579
3294, 2353, 1.1634, 0.98651, -0.16370, 0.00119, 0.16370, 0.98651, 0.00043, -0.00124, -0.00023, 1.00000, 0.39511, -0.14288, -0.00381
3295, 2354, 0.9799, 0.99052, -0.13736, 0.00056, 0.13736, 0.99052, 0.00024, -0.00059, -0.00016, 1.00000, 0.11386, -0.07427, 0.00471
3296, 2355, 0.9368, 0.99364, -0.11258, -0.00005, 0.11258, 0.99364, -0.00011, 0.00006, 0.00010, 1.00000, -0.08085, -0.01878, 0.00573
3297, 2356, 0.9427, 0.99571, -0.09255, -0.00104, 0.09255, 0.99571, 0.00108, 0.00093, -0.00117, 1.00000, -0.32892, 0.06161, -0.00891
3298, 2357, 0.8373, 0.99731, -0.07327, -0.00150, 0.07327, 0.99731, 0.00100, 0.00142, -0.00110, 1.00000, -0.53465, 0.09989, -0.01380
3300, 2358, 0.9162, 0.99902, -0.04421, 0.00029, 0.04421, 0.99902, 0.00027, -0.00030, -0.00026, 1.00000, -0.08523, 0.16265, 0.00767
3306, 2362, 0.9460, 0.99998, -0.00538, 0.00142, 0.00538, 0.99999, 0.00037, -0.00143, -0.00036, 1.00000, 0.75080, 0.24527, -0.00056
3307, 2364, 1.2055, 1.00000, -0.00273, -0.00086, 0.00273, 1.00000, 0.00053, 0.00086, -0.00054, 1.00000, -0.38795, 0.26049, -0.00998
3308, 2365, 1.6495, 1.00000, 0.00116, -0.00063, -0.00116, 1.00000, 0.00070, 0.00064, -0.00070, 1.00000, -0.48092, 0.24989, -0.00777
3309, 2364, 2.7308, 0.99999, 0.00474, 0.00103, -0.00474, 0.99999, 0.00223, -0.00102, -0.00224, 1.00000, 1.33153, 0.20219, -0.00203
3310, 2367, 2.1319, 0.99999, 0.00484, -0.00120, -0.00484, 0.99999, 0.00029, 0.00120, -0.00029, 1.00000, -0.74475, 0.23328, -0.00130
3311, 2367, 1.9689, 0.99999, 0.00525, 0.00002, -0.00525, 0.99999, 0.00068, -0.00001, -0.00068, 1.00000, 0.18221, 0.21630, -0.00241
3314, 2370, 1.9170, 0.99994, 0.01055, -0.00041, -0.01055, 0.99994, 0.00093, 0.00042, -0.00092, 1.00000, -0.03274, 0.17423, -0.00168
3315, 2371, 1.9195, 0.99995, 0.01009, -0.00023, -0.01009, 0.99995, 0.00076, 0.00024, -0.00075, 1.00000, -0.08180, 0.15331, -0.00008
3316, 2372, 2.0609, 0.99988, 0.01568, -0.00056, -0.01568, 0.99988, 0.00053, 0.00056, -0.00053, 1.00000, -0.13099, 0.22864, -0.00394
3319, 2374, 2.1675, 0.99983, 0.01842, 0.00185, -0.01842, 0.99983, 0.00012, -0.00184, -0.00015, 1.00000, 0.80940, 0.12644, 0.00004
3321, 2377, 2.0214, 0.99984, 0.01810, -0.00021, -0.01810, 0.99984, 0.00114, 0.00023, -0.00113, 1.00000, -0.27261, 0.06703, -0.00192
3323, 2379, 1.5598, 0.99991, 0.01307, -0.00038, -0.01307, 0.99991, 0.00037, 0.00038, -0.00037, 1.00000, -0.24718, 0.05021, -0.00091
3324, 2380, 1.5355, 0.99996, 0.00911, -0.00069, -0.00911, 0.99996, 0.00018, 0.00069, -0.00017, 1.00000, -0.26468, 0.02523, -0.00475
3325, 2381, 1.4643, 0.99995, 0.01014, -0.00050, -0.01014, 0.99995, 0.00040, 0.00051, -0.00039, 1.00000, -0.27061, 0.04377, -0.00228
3326, 2381, 1.4977, 0.99999, 0.00414, 0.00147, -0.00413, 0.99999, -0.00108, -0.00147, 0.00108, 1.00000, 0.69042, 0.00357, 0.01183
3327, 2382, 1.5254, 1.00000, 0.00199, 0.00135, -0.00199, 1.00000, -0.00105, -0.00135, 0.00105, 1.00000, 0.72491, 0.04298, 0.01190
3328, 2384, 1.6942, 1.00000, -0.00025, -0.00064, 0.00025, 1.00000, -0.00028, 0.00064, 0.00028, 1.00000, -0.25599, 0.00258, -0.00096
3329, 2386, 1.5873, 0.99997, -0.00814, -0.00180, 0.00814, 0.99997, -0.00058, 0.00180, 0.00057, 1.00000, -1.24318, -0.01449, 0.01090
3330, 2386, 1.7540, 0.99999, -0.00540, -0.00070, 0.00540, 0.99999, -0.00003, 0.00070, 0.00002, 1.00000, -0.21099, 0.02459, 0.00084
3331, 2386, 1.7253, 0.99999, -0.00325, 0.00103, 0.00325, 0.99999, -0.00024, -0.00102, 0.00024, 1.00000, 0.69629, 0.01369, -0.00027
3332, 2388, 2.0754, 0.99995, -0.01013, -0.00059, 0.01013, 0.99995, -0.00003, 0.00059, 0.00003, 1.00000, -0.25950, 0.02256, -0.00003
3333, 2389, 1.8814, 0.99997, -0.00830, -0.00064, 0.00830, 0.99997, 0.00058, 0.00064, -0.00059, 1.00000, -0.24031, 0.06938, 0.00114
3334, 2390, 2.2995, 0.99998, -0.00559, -0.00068, 0.00559, 0.99998, 0.00038, 0.00068, -0.00038, 1.00000, -0.25826, 0.06728, -0.00187
3335, 2391, 2.1263, 0.99996, -0.00837, -0.00037, 0.00837, 0.99996, 0.00031, 0.00037, -0.00031, 1.00000, -0.20600, 0.06051, -0.00014
3336, 2392, 1.8946, 0.99997, -0.00773, -0.00068, 0.00773, 0.99997, 0.00012, 0.00067, -0.00012, 1.00000, -0.21828, 0.07850, -0.00120
3337, 2393, 1.9005, 0.99996, -0.00891, -0.00040, 0.00891, 0.99996, 0.00037, 0.00039, -0.00038, 1.00000, -0.17519, 0.06446, 0.00068
3338, 2395, 2.0360, 0.99998, -0.00641, -0.00132, 0.00641, 0.99998, -0.00115, 0.00133, 0.00114, 1.00000, -1.09862, 0.07614, -0.00122
3339, 2394, 1.9678, 0.99999, -0.00380, 0.00112, 0.00380, 0.99999, 0.00105, -0.00113, -0.00105, 1.00000, 0.73347, 0.06716, 0.00316
3340, 2396, 2.5342, 0.99999, -0.00511, -0.00021, 0.00511, 0.99999, 0.00087, 0.00021, -0.00087, 1.00000, -0.19155, 0.09540, -0.00176
3341, 2399, 2.7878, 0.99999, 0.00183, -0.00403, -0.00183, 1.00000, -0.00162, 0.00403, 0.00163, 0.99999, -2.00736, 0.11511, -0.02312
3342, 2399, 2.8298, 1.00000, -0.00120, -0.00204, 0.00120, 1.00000, -0.00152, 0.00205, 0.00152, 1.00000, -1.12668, 0.10751, -0.00284
3343, 2396, 3.0333, 0.99989, -0.01113, 0.00988, 0.01107, 0.99992, 0.00625, -0.00995, -0.00614, 0.99993, 2.62267, 0.18260, -0.01363
3345, 2401, 3.3850, 1.00000, 0.00210, -0.00046, -0.00210, 1.00000, 0.00066, 0.00046, -0.00066, 1.00000, -0.17725, 0.10893, -0.00023
3346, 2401, 3.4587, 0.99999, 0.00363, 0.00093, -0.00363, 0.99999, 0.00028, -0.00093, -0.00029, 1.00000, 0.75311, 0.09898, -0.00307
3349, 2405, 2.9668, 0.99993, 0.01151, -0.00024, -0.01151, 0.99993, 0.00033, 0.00025, -0.00032, 1.00000, -0.13845, 0.06657, -0.00052
3351, 2408, 2.7605, 0.99990, 0.01364, -0.00287, -0.01364, 0.99991, 0.00025, 0.00288, -0.00021, 1.00000, -0.92153, 0.09428, -0.00382
3352, 2408, 2.6287, 0.99991, 0.01352, -0.00020, -0.01352, 0.99991, 0.00034, 0.00020, -0.00034, 1.00000, -0.12865, 0.04345, 0.00127
3353, 2409, 2.5942, 0.99991, 0.01312, -0.00030, -0.01312, 0.99991, -0.00004, 0.00029, 0.00004, 1.00000, -0.11375, 0.03236, -0.00043
3354, 2410, 2.4679, 0.99994, 0.01136, -0.00041, -0.01136, 0.99994, 0.00018, 0.00041, -0.00018, 1.00000, -0.14834, 0.02323, -0.00172
3355, 2411, 2.3723, 0.99990, 0.01397, -0.00048, -0.01397, 0.99990, 0.00012, 0.00048, -0.00011, 1.00000, -0.16353, 0.00518, -0.00036
3356, 2412, 2.3617, 0.99992, 0.01230, -0.00055, -0.01230, 0.99992, -0.00003, 0.00055, 0.00004, 1.00000, -0.12823, -0.00893, 0.00018
3357, 2413, 2.0983, 0.99995, 0.01032, -0.00027, -0.01032, 0.99995, -0.00007, 0.00027, 0.00007, 1.00000, -0.16669, -0.01015, -0.00057
3358, 2416, 4.6909, 0.99995, -0.00967, -0.00379, 0.00968, 0.99995, 0.00165, 0.00377, -0.00169, 0.99999, -1.53141, -0.03010, -0.01314
3359, 2415, 1.7513, 0.99999, 0.00411, -0.00053, -0.00411, 0.99999, -0.00076, 0.00053, 0.00076, 1.00000, -0.24996, -0.04226, 0.00196
3360, 2415, 2.0186, 0.99997, 0.00784, 0.00090, -0.00783, 0.99997, -0.00059, -0.00090, 0.00059, 1.00000, 0.33976, -0.02689, -0.00168
3361, 2417, 1.7213, 0.99993, -0.01157, -0.00082, 0.01157, 0.99993, 0.00013, 0.00082, -0.00014, 1.00000, -0.33675, -0.03608, -0.00519
3362, 2417, 1.4813, 0.99999, -0.00449, 0.00035, 0.00449, 0.99999, -0.00007, -0.00035, 0.00008, 1.00000, 0.16969, -0.03264, 0.00250
3363, 2418, 1.5126, 0.99989, -0.01481, 0.00031, 0.01481, 0.99989, -0.00007, -0.00031, 0.00008, 1.00000, 0.08714, -0.01971, 0.00067
3364, 2419, 1.3492, 0.99964, -0.02681, -0.00012, 0.02681, 0.99964, 0.00004, 0.00012, -0.00005, 1.00000, -0.02170, 0.00771, -0.00001
3365, 2420, 1.5418, 0.99919, -0.04031, -0.00046, 0.04031, 0.99919, 0.00037, 0.00044, -0.00039, 1.00000, -0.11078, 0.04568, -0.00000
3366, 2425, 1.3897, 0.98342, -0.18126, -0.00548, 0.18126, 0.98343, -0.00143, 0.00565, 0.00041, 0.99998, -2.55640, -0.07742, -0.04076
3367, 2421, 1.4012, 0.99946, -0.03294, 0.00064, 0.03294, 0.99946, 0.00044, -0.00065, -0.00042, 1.00000, 0.23960, 0.07436, 0.00378
3368, 2422, 1.1987, 0.99911, -0.04213, 0.00003, 0.04213, 0.99911, 0.00066, -0.00006, -0.00066, 1.00000, 0.07651, 0.09568, 0.00321
3369, 2424, 1.2784, 0.99638, -0.08505, -0.00068, 0.08505, 0.99638, -0.00000, 0.00068, -0.00006, 1.00000, -0.60750, 0.11379, -0.00666
3370, 2424, 1.5162, 0.99828, -0.05857, -0.00060, 0.05857, 0.99828, 0.00044, 0.00057, -0.00047, 1.00000, -0.21574, 0.13762, -0.00214
3371, 2423, 1.5317, 0.99997, 0.00771, 0.00200, -0.00771, 0.99997, 0.00054, -0.00200, -0.00056, 1.00000, 0.86788, 0.09668, 0.01338
3372, 2427, 1.4592, 0.99343, -0.11437, -0.00330, 0.11437, 0.99344, -0.00036, 0.00332, -0.00002, 0.99999, -1.00134, 0.11863, -0.01257
3373, 2427, 1.3660, 0.99705, -0.07680, -0.00155, 0.07680, 0.99705, 0.00031, 0.00152, -0.00043, 1.00000, -0.54037, 0.14950, -0.00348
3374, 2427, 1.5215, 0.99936, -0.03573, -0.00038, 0.03573, 0.99936, 0.00065, 0.00035, -0.00066, 1.00000, -0.09311, 0.17741, -0.00408
3375, 2428, 1.5364, 0.99916, -0.04104, -0.00050, 0.04104, 0.99916, 0.00023, 0.00049, -0.00025, 1.00000, -0.25083, 0.16087, -0.00399
3376, 2428, 1.4145, 1.00000, 0.00191, 0.00103, -0.00191, 1.00000, 0.00044, -0.00103, -0.00044, 1.00000, 0.17715, 0.17592, 0.00441
3377, 2429, 1.3724, 1.00000, -0.00138, 0.00041, 0.00138, 1.00000, 0.00025, -0.00041, -0.00025, 1.00000, 0.06567, 0.17828, 0.00523
3378, 2430, 2.5977, 0.99995, -0.01011, 0.00020, 0.01011, 0.99995, 0.00061, -0.00021, -0.00061, 1.00000, -0.07410, 0.19195, 0.00180
3379, 2430, 1.3204, 0.99932, 0.03672, 0.00125, -0.03672, 0.99933, -0.00003, -0.00125, -0.00002, 1.00000, 0.36934, 0.15737, 0.00371
3380, 2431, 1.1162, 0.99963, 0.02714, 0.00092, -0.02714, 0.99963, 0.00034, -0.00091, -0.00036, 1.00000, 0.23852, 0.16717, 0.00251
3383, 2434, 1.0584, 0.99999, -0.00442, 0.00008, 0.00442, 0.99999, 0.00071, -0.00009, -0.00071, 1.00000, -0.04985, 0.16040, -0.00059
3384, 2435, 1.1494, 0.99996, -0.00938, -0.00064, 0.00938, 0.99996, 0.00054, 0.00064, -0.00055, 1.00000, -0.10958, 0.17057, -0.00114
3385, 2435, 1.2378, 0.99925, 0.03866, 0.00052, -0.03866, 0.99925, 0.00075, -0.00049, -0.00077, 1.00000, 0.32976, 0.17737, -0.00061
3386, 2437, 1.2966, 0.99978, -0.02094, -0.00043, 0.02094, 0.99978, 0.00003, 0.00043, -0.00004, 1.00000, -0.27365, 0.16055, 0.00037
3387, 2439, 1.1500, 0.99644, -0.08429, -0.00286, 0.08429, 0.99644, -0.00022, 0.00287, -0.00002, 1.00000, -1.02049, 0.16202, 0.00177
3389, 2439, 1.2727, 0.99979, 0.02047, -0.00011, -0.02047, 0.99979, -0.00022, 0.00010, 0.00022, 1.00000, -0.05524, 0.12031, 0.00287
3390, 2440, 1.1279, 0.99988, 0.01574, 0.00020, -0.01574, 0.99988, 0.00019, -0.00020, -0.00019, 1.00000, -0.08323, 0.07694, 0.00228
3391, 2441, 0.9384, 0.99998, 0.00704, -0.00032, -0.00704, 0.99998, 0.00021, 0.00032, -0.00021, 1.00000, -0.21757, 0.07420, -0.00217
3392, 2442, 0.7885, 0.99999, -0.00424, -0.00039, 0.00424, 0.99999, 0.00033, 0.00039, -0.00033, 1.00000, -0.34843, 0.04462, 0.00029
